run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
1,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_1.mat,26,0,0,0.868670528597056,0.868670528597056,0.946235060691833,1,1,7,0.755569994449615,0.896051824092865,0.358208954334259,56,44,0
2,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_2.mat,26,1,1,0.878793138330499,0.878793138330499,0.928301692008972,1,1,5,0.754759788513184,0.928301692008972,0.49230769276619,100,60,60
3,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_3.mat,26,1,1,0.837137903844638,0.837137903844638,0.914917469024658,1,1,11,0.711342990398407,0.90176248550415,0.61904764175415,81,59,40
4,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_4.mat,26,1,1,0.872325089294987,0.872325089294987,0.933936774730682,1,1,17,0.749667167663574,0.933936774730682,0.654545426368713,100,51,51
5,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_5.mat,26,1,1,0.855305885454545,0.855305885454545,0.929794669151306,1,1,12,0.719673633575439,0.909977436065674,0.50943398475647,84,55,39
6,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_6.mat,26,1,1,0.84940347894705,0.84940347894705,0.925615966320038,1,1,9,0.750775992870331,0.900714576244354,0.409090906381607,73,57,30
7,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_7.mat,26,1,1,0.883094705338975,0.883094705338975,0.938648819923401,1,1,10,0.78674727678299,0.924180090427399,0.571428596973419,75,54,29
8,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_8.mat,26,1,1,0.893609408532463,0.893609408532463,0.936408042907715,1,1,10,0.785267114639282,0.917238593101501,0.661290347576141,76,63,39
9,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_9.mat,26,1,1,0.882200340144994,0.88715620852561,0.934896349906921,1,1,12,0.792693793773651,0.934896349906921,0.606557369232178,100,77,77
10,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_10.mat,26,1,1,0.858881257238965,0.858881257238965,0.922472357749939,1,1,7,0.779753386974335,0.922472357749939,0.5,100,58,58
11,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_11.mat,26,1,1,0.86967705844291,0.86967705844291,0.930105268955231,1,1,9,0.740907430648804,0.919855296611786,0.566666662693024,69,56,25
12,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_12.mat,26,1,1,0.87379274408795,0.87379274408795,0.933986842632294,1,1,20,0.724696457386017,0.933986842632294,0.689655184745789,100,48,48
